name,link,error
Nicholls State University,https://www.nicholls.edu/catalog-2022-2023/college_of_sciences_and_technology/applied_sciences/non-degree_pre-professional_and_certificate_programs/,HTTP Error 403: Forbidden
Bob Jones University,https://www.bju.edu/parents/,HTTP Error 403: Forbidden
Spelman College,https://www.spelman.edu/../../index.html,HTTP Error 403: Forbidden
Cambridge College,https://www.cl.cam.ac.uk/../../,HTTP Error 400: Bad Request
CUNY New York City College of Technology,https://cunyfirst.cuny.edu/,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:997)
Cleveland Community College,https://clevelandcc.edu/ccc-online/,HTTP Error 403: Forbidden
National University,https://www.nu.edu/area-of-interest/law-criminal-justice-degrees/,HTTP Error 403: Forbidden
Dillard University,https://www.dillard.edu/about/administration/development/institutional-advancement/give/,HTTP Error 403: Forbidden
Rasmussen University-Wisconsin,https://www.rasmussen.edu/degrees/technology/,HTTP Error 403: Forbidden
Asbury University,https://www.asbury.edu/wp-content/uploads/2023/07/BIOPmajor-2022.pdf,'utf-8' codec can't decode byte 0xb5 in position 11: invalid start byte
Palm Beach State College,https://studentcoursesearch.palmbeachstate.edu/javascript:void(0);,HTTP Error 400: Bad Request
Central Arizona College,https://centralaz.edu/admission-re-direct/,'utf-8' codec can't decode bytes in position 6-7: invalid continuation byte
Bob Jones University,https://alumni.bju.edu/,HTTP Error 403: Forbidden
CUNY New York City College of Technology,https://cunyportal.cuny.edu/cpr/authenticate/portal_login.jsp,[Errno 111] Connection refused
National University,https://www.nu.edu/degrees/professional-studies/programs/paralegal-specialist-certifcate-corporations-specialization/,HTTP Error 403: Forbidden
Cleveland Community College,https://clevelandcc.edu/financial-aid/,HTTP Error 403: Forbidden
Bob Jones University,https://give.bju.edu/,HTTP Error 403: Forbidden
Nicholls State University,https://www.nicholls.edu/catalog-2022-2023/college_of_sciences_and_technology/physical_sciences/,HTTP Error 403: Forbidden
Dillard University,https://www.dillard.edu/about/history-traditions/,HTTP Error 403: Forbidden
Spelman College,https://www.spelman.edu/../index.html,HTTP Error 403: Forbidden
Haskell Indian Nations University,https://haskell.edu/wp-content/uploads/2022/09/Fall-2022-Course-Schedule-pre-reqs-09-23-2022.pdf,'utf-8' codec can't decode byte 0xe2 in position 11: invalid continuation byte
Rasmussen University-Wisconsin,https://www.rasmussen.edu/#,HTTP Error 403: Forbidden
Harding University,https://www.linkedin.com/school/harding-university/mycompany/,HTTP Error 999: Request denied
Wright State University-Lake Campus,https://pilot.wright.edu/login.asp,HTTP Error 403: Not authenticated.
Miami University-Middletown,https://miamioh.edu/tel:513-529-1809,HTTP Error 404: Not Found
Rock Valley College,https://www.rvcvalleyforge.com/,HTTP Error 406: Not Acceptable
Dillard University,https://www.dillard.edu/news/,HTTP Error 403: Forbidden
National University,https://www.nu.edu/degrees/professional-studies/programs/paralegal-specialist-certificate-criminal-law-specialization/,HTTP Error 403: Forbidden
Bob Jones University,https://www.bju.edu/admission/visit/,HTTP Error 403: Forbidden
Rasmussen University-Wisconsin,https://www.rasmussen.edu/degrees/technology/,HTTP Error 403: Forbidden
Nicholls State University,https://www.nicholls.edu/catalog-2022-2023/college_of_sciences_and_technology/mathematics_and_computer_science/,HTTP Error 403: Forbidden
Palm Beach State College,https://studentcoursesearch.palmbeachstate.edu/javascript:void(0);,HTTP Error 400: Bad Request
Dillard University,https://www.dillard.edu/about/presidents-biography/,HTTP Error 403: Forbidden
Bob Jones University,https://www.bju.edu/admission/apply/,HTTP Error 403: Forbidden
National University,https://www.nu.edu/degrees/professional-studies/programs/paralegal-specialist-certificate-litigation-specialization/,HTTP Error 403: Forbidden
Wagner College,https://wagner.edu/mailport,HTTP Error 403: Forbidden
Cambridge College,https://www.cl.cam.ac.uk/../,HTTP Error 400: Bad Request
Haskell Indian Nations University,https://haskell.edu/wp-content/uploads/2022/06/Summer-2022-Course-Schedule-v13-06-09-2022.pdf,'utf-8' codec can't decode byte 0xb5 in position 11: invalid start byte
Remington College-Memphis Campus,https://www.bls.gov/,HTTP Error 403: Forbidden
Rasmussen University-Wisconsin,https://www.rasmussen.edu/degrees/technology/computer-science/,HTTP Error 403: Forbidden
Bob Jones University,https://www.bju.edu/admission/request-info.php,HTTP Error 403: Forbidden
National University,https://www.nu.edu/degrees/professional-studies/programs/associate-of-science-in-paralegal-studies/,HTTP Error 403: Forbidden
Dillard University,https://www.dillard.edu/about/presidents-biography/,HTTP Error 403: Forbidden
Cleveland Community College,https://clevelandcc.edu/admissions/,HTTP Error 403: Forbidden
Asbury University,https://www.asbury.edu/wp-content/uploads/2023/07/BIOEmajor-2022.pdf,'utf-8' codec can't decode byte 0xb5 in position 11: invalid start byte
Remington College-Memphis Campus,https://www.bls.gov/,HTTP Error 403: Forbidden
Nicholls State University,https://www.nicholls.edu/catalog-2022-2023/college_of_sciences_and_technology/petroleum_services/,HTTP Error 403: Forbidden
Miami University-Middletown,https://miamioh.edu/tel:513-529-2531,HTTP Error 404: Not Found
Rasmussen University-Wisconsin,https://www.rasmussen.edu/#,HTTP Error 403: Forbidden
Bob Jones University,https://www.bju.edu/,HTTP Error 403: Forbidden
Central Arizona College,https://centralaz.edu/financial-aid-tv/,'utf-8' codec can't decode byte 0x8b in position 1: invalid start byte
National University,https://www.nu.edu/degrees/professional-studies/programs/bachelor-arts-prelaw-studies/,HTTP Error 403: Forbidden
Dillard University,https://www.dillard.edu/about/presidents-biography/presidential-priorities/,HTTP Error 403: Forbidden
Cleveland Community College,https://clevelandcc.edu/paying-college/,HTTP Error 403: Forbidden
Palm Beach State College,https://studentcoursesearch.palmbeachstate.edu/javascript:void(0);,HTTP Error 400: Bad Request
Bob Jones University,https://www.bju.edu/academics/,HTTP Error 403: Forbidden
National University,https://www.nu.edu/degrees/professional-studies/programs/bachelor-science-paralegal-studies/,HTTP Error 403: Forbidden
Dillard University,https://www.dillard.edu/about/presidents-biography/center-for-black-jewish-relations/,HTTP Error 403: Forbidden
Cambridge College,https://www.cl.cam.ac.uk/../,HTTP Error 400: Bad Request
Cleveland Community College,https://clevelandcc.edu/academic-affairs/,HTTP Error 403: Forbidden
Nicholls State University,https://www.nicholls.edu/catalog-2022-2023/college_of_sciences_and_technology/petroleum_services/petroleum-services-program/,HTTP Error 403: Forbidden
Franklin College,http://digitalfluency.franklincollege.edu/,HTTP Error 403: Forbidden
Rasmussen University-Wisconsin,https://www.rasmussen.edu/degrees/technology/computer-science/,HTTP Error 403: Forbidden
Haskell Indian Nations University,https://haskell.edu/wp-content/uploads/2021/12/Sp-22-Course-Listing-Version-4.0-12-20-2021.pdf,'utf-8' codec can't decode byte 0xb5 in position 11: invalid start byte
Blackfeet Community College,https://bfcc.edu/wp-content/uploads/2024/05/2024-Summer-Course-Schedule-2.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
Bob Jones University,https://www.bju.edu/javascript:;,HTTP Error 403: Forbidden
Dillard University,https://www.dillard.edu/about/presidents-biography/annual-report/,HTTP Error 403: Forbidden
Cleveland Community College,https://clevelandcc.edu/academic-center-for-excellence-ace/,HTTP Error 403: Forbidden
Wright State University-Lake Campus,https://wings.wright.edu,HTTP Error 403: Forbidden
Rasmussen University-Wisconsin,https://www.rasmussen.edu/degrees/technology/computer-science/bachelors/,HTTP Error 403: Forbidden
Spelman College,https://my.spelman.edu,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:997)
Palm Beach State College,"https://studentcoursesearch.palmbeachstate.edu/javascript:__doPostBack('ctl00$ContentPlaceHolder1$lnkClear','')",HTTP Error 400: Bad Request
Bob Jones University,https://www.bju.edu/./#!Accounting,HTTP Error 403: Forbidden
Nicholls State University,https://www.nicholls.edu/catalog-2022-2023/college_of_sciences_and_technology/petroleum_services/safety-management-program/,HTTP Error 403: Forbidden
Dillard University,https://www.dillard.edu/about/presidents-biography/strategic-plan/,HTTP Error 403: Forbidden
Miami University-Middletown,https://miamioh.edu/tel:513-529-6400,HTTP Error 404: Not Found
Asbury University,https://www.asbury.edu/wp-content/uploads/2023/07/BUSmajor-2022.pdf,'utf-8' codec can't decode byte 0xb5 in position 11: invalid start byte
Bob Jones University,https://www.bju.edu/./#!Aerospace%20Engineering,HTTP Error 403: Forbidden
Dillard University,https://www.dillard.edu/partner-with-us/research-centers/,HTTP Error 403: Forbidden
Rasmussen University-Wisconsin,https://www.rasmussen.edu/degrees/technology/cyber-security/,HTTP Error 403: Forbidden
New York Institute of Technology,https://www.nyit.edu/javascript:void(0);,HTTP Error 400: Bad Request
National University,https://www.nu.edu/degrees/school-of-law/,HTTP Error 403: Forbidden
Bob Jones University,https://www.bju.edu/./#!Aerospace%20Studies,HTTP Error 403: Forbidden
Dillard University,https://www.dillard.edu/partner-with-us/research-centers/center-for-racial-justice/,HTTP Error 403: Forbidden
Nicholls State University,https://www.nicholls.edu/catalog-2022-2023/college_of_sciences_and_technology/petroleum_services/two-year-degree-programs/,HTTP Error 403: Forbidden
Rasmussen University-Wisconsin,https://www.rasmussen.edu/#,HTTP Error 403: Forbidden
Haskell Indian Nations University,https://haskell.edu/wp-content/uploads/2021/08/Fall-2021-Course-Lisitng-wprereg-v2-08-05-2021.pdf,'utf-8' codec can't decode byte 0xb5 in position 11: invalid start byte
Spelman College,https://www.spelman.edu/../../about/careers-at-spelman.html,HTTP Error 403: Forbidden
Palm Beach State College,https://studentcoursesearch.palmbeachstate.edu/mailto:servicedesk@palmbeachstate.edu,HTTP Error 404: Not Found
Bob Jones University,https://www.bju.edu/./#!Apparel%20Design,HTTP Error 403: Forbidden
National University,https://www.nu.edu/degrees/mathematics-and-natural-sciences/programs/associate-of-science-in-human-biology/,HTTP Error 403: Forbidden
Rasmussen University-Wisconsin,https://www.rasmussen.edu/degrees/technology/cyber-security/,HTTP Error 403: Forbidden
Dillard University,https://www.dillard.edu/partner-with-us/research-centers/minority-health-health-equity-research-center/,HTTP Error 403: Forbidden
LeTourneau University,https://www.letuathletics.com/,HTTP Error 404: Not Found
Tallahassee Community College,http://tcceagles.com/landing/index,HTTP Error 403: Forbidden
New York Institute of Technology,https://www.nyit.edu/javascript:void(0);,HTTP Error 400: Bad Request
Spelman College,https://www.spelman.edu/../academic-calendar.html,HTTP Error 403: Forbidden
Bob Jones University,https://www.bju.edu/./#!Art,HTTP Error 403: Forbidden
Dillard University,https://www.dillard.edu/partner-with-us/research-centers/ray-charles-program-in-african-american-material-culture/,HTTP Error 403: Forbidden
Rasmussen University-Wisconsin,https://www.rasmussen.edu/degrees/technology/cyber-security/bachelors/,HTTP Error 403: Forbidden
Nicholls State University,https://www.nicholls.edu/catalog-2022-2023/culinary-institute/,HTTP Error 403: Forbidden
Northern State University,https://www.sdbor.edu/administrative-offices/academics/academic-affairs-guidelines/Documents/1_Guidelines/1_11_Guideline.pdf,'utf-8' codec can't decode byte 0xb5 in position 11: invalid start byte
Bob Jones University,https://www.bju.edu/./#!Astronomy,HTTP Error 403: Forbidden
National University,https://nu.edu/degrees/mathematics-and-natural-sciences/programs/associate-of-science-in-general-education/,HTTP Error 403: Forbidden
Dillard University,https://www.dillard.edu/partner-with-us,HTTP Error 403: Forbidden
Asbury University,https://www.asbury.edu/wp-content/uploads/2023/07/CHEmajor-2022.pdf,'utf-8' codec can't decode byte 0xb5 in position 11: invalid start byte
Haskell Indian Nations University,https://haskell.edu/wp-content/uploads/2021/03/Summer-2021-Course-Listing-wprereq-V1-03-24-2021.pdf,'utf-8' codec can't decode byte 0xe2 in position 11: invalid continuation byte
Rasmussen University-Wisconsin,https://www.rasmussen.edu/degrees/technology/data-analytics/,HTTP Error 403: Forbidden
City Vision University,https://catalog.park.edu/mime/media/view/16/5043/Park+University+Catalog+2022-23+Official.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
National University,https://www.nu.edu/degrees/health-sciences/programs/bachelor-science-in-clinical-laboratory-science/,HTTP Error 403: Forbidden
Wagner College,https://moodle.wagner.edu,'utf-8' codec can't decode byte 0x8b in position 1: invalid start byte
Nicholls State University,https://www.nicholls.edu/catalog-2022-2023/academic-services-center/,HTTP Error 403: Forbidden
New York Institute of Technology,https://www.nyit.edu/javascript:void(0);,HTTP Error 400: Bad Request
Bob Jones University,https://www.bju.edu/./#!Bassoon,HTTP Error 403: Forbidden
Dillard University,https://www.dillard.edu/partner-with-us/events-request/,HTTP Error 403: Forbidden
Palm Beach State College,https://studentcoursesearch.palmbeachstate.edu/tel:%20+1-561-868-4000 ,HTTP Error 404: Not Found
Spelman College,https://www.spelman.edu/../../registrar/web-registration-instructions.html,HTTP Error 403: Forbidden
National University,https://www.nu.edu/degrees/mathematics-and-natural-sciences/programs/bachelor-science-biology/,HTTP Error 403: Forbidden
Rasmussen University-Wisconsin,https://www.rasmussen.edu/#,HTTP Error 403: Forbidden
Dillard University,https://www.dillard.edu/partner-with-us/meet-the-experts/,HTTP Error 403: Forbidden
Union University,https://uuathletics.com/,HTTP Error 404: Not Found
Bob Jones University,https://www.bju.edu/./#!Bible,HTTP Error 403: Forbidden
Arapahoe Community College,https://interland3.donorperfect.net/weblink/WebLink.aspx?name=E330750&id=1,HTTP Error 403: Forbidden
